Category,City,Customer ID,Customer Name,Discount,Order Date,Order ID,Postal Code,Product ID,Product Name,Profit,Quantity,Ship Date,Ship Mode,State,Sub-Category,Sales,Year,Month,Time Delivery,Price per unit
Technology,Long Beach,PJ-19015,Pauline Johnson,0.0,2017-07-20,CA-2017-137939,11561.0,TEC-PH-10003589,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,43.176,5,2017-07-23,Second Class,New York,Phones,89.95,2017,7,3,17.99
Technology,Lowell,AA-10645,Anna Andreadi,0.0,2015-12-01,CA-2015-143210,1852.0,TEC-PH-10004434,Cisco IP Phone 7961G VoIP phone - Dark gray,78.851,2,2015-12-03,First Class,Massachusetts,Phones,271.89,2015,12,2,135.94
Furniture,Lowell,AA-10645,Anna Andreadi,0.0,2015-12-01,CA-2015-143210,1852.0,FUR-FU-10003878,"Linden 10"" Round Wall Clock, Black",15.5856,3,2015-12-03,First Class,Massachusetts,Furnishings,45.84,2015,12,2,15.28
Furniture,Lowell,AA-10645,Anna Andreadi,0.0,2015-12-01,CA-2015-143210,1852.0,FUR-FU-10002268,Ultra Door Push Plate,3.2406,2,2015-12-03,First Class,Massachusetts,Furnishings,9.82,2015,12,2,4.91
Office Supplies,New York City,TB-21625,Trudy Brown,0.0,2018-05-25,CA-2018-120168,10009.0,OFF-FA-10000936,Acco Hot Clips Clips to Go,1.4805,1,2018-05-25,Same Day,New York,Fasteners,3.29,2018,5,0,3.29
Furniture,New York City,TB-21625,Trudy Brown,0.0,2018-05-25,CA-2018-120168,10009.0,FUR-FU-10000732,Eldon 200 Class Desk Accessories,6.0288,3,2018-05-25,Same Day,New York,Furnishings,18.84,2018,5,0,6.28
Furniture,New York City,DM-13525,Don Miller,0.0,2016-09-11,CA-2016-132465,10035.0,FUR-FU-10000277,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,50.5632,2,2016-09-15,Second Class,New York,Furnishings,210.68,2016,9,4,105.34
Office Supplies,New York City,DM-13525,Don Miller,0.0,2016-09-11,CA-2016-132465,10035.0,OFF-ST-10003641,Space Solutions Industrial Galvanized Steel Shelving.,1.576,1,2016-09-15,Second Class,New York,Storage,78.79,2016,9,4,78.79
Technology,New York City,DM-13525,Don Miller,0.0,2016-09-11,CA-2016-132465,10035.0,TEC-AC-10001998,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,6.7966,1,2016-09-15,Second Class,New York,Accessories,19.98,2016,9,4,19.98
Office Supplies,New York City,DM-13525,Don Miller,0.0,2016-09-11,CA-2016-132465,10035.0,OFF-ST-10001932,Fellowes Staxonsteel Drawer Files,108.1752,4,2016-09-15,Second Class,New York,Storage,772.67,2016,9,4,193.17
Office Supplies,Lawrence,AG-10270,Alejandro Grove,0.0,2016-09-20,CA-2016-153738,1841.0,OFF-BI-10001308,GBC Standard Plastic Binding Systems' Combs,16.956,6,2016-09-22,First Class,Massachusetts,Binders,37.68,2016,9,2,6.28
Technology,Cambridge,PV-18985,Paul Van Hugh,0.0,2018-03-11,US-2018-133081,2138.0,TEC-AC-10001772,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,24.9132,4,2018-03-15,Standard Class,Massachusetts,Accessories,63.88,2018,3,4,15.97
Furniture,Cambridge,PV-18985,Paul Van Hugh,0.0,2018-03-11,US-2018-133081,2138.0,FUR-FU-10001379,"Executive Impressions 16-1/2"" Circular Wall Clock",11.7568,1,2018-03-15,Standard Class,Massachusetts,Furnishings,26.71,2018,3,4,26.71
Office Supplies,New York City,HA-14905,Helen Abelman,0.0,2017-09-20,CA-2017-145611,10035.0,OFF-AP-10001005,Honeywell Quietcare HEPA Air Cleaner,129.7725,5,2017-09-24,Standard Class,New York,Appliances,393.25,2017,9,4,78.65
Office Supplies,New York City,DK-13225,Dean Katz,0.0,2017-07-03,CA-2017-168543,10035.0,OFF-AP-10000938,Avanti 1.7 Cu. Ft. Refrigerator,197.9208,7,2017-07-07,Standard Class,New York,Appliances,706.86,2017,7,4,100.98
Office Supplies,New York City,BF-10975,Barbara Fisher,0.0,2015-07-14,CA-2015-109904,10009.0,OFF-AR-10004999,Newell 315,4.485,3,2015-07-17,Second Class,New York,Art,17.94,2015,7,3,5.98
Office Supplies,Long Beach,TC-20980,Tamara Chand,0.0,2016-09-20,CA-2016-156013,11561.0,OFF-PA-10001970,Xerox 1881,28.858,5,2016-09-26,Standard Class,New York,Paper,61.39,2016,9,6,12.28
Technology,Rochester,LW-17215,Luke Weiss,0.0,2017-11-07,CA-2017-132997,14609.0,TEC-PH-10000586,AT&T SB67148 SynJ,71.2692,4,2017-11-09,First Class,New York,Phones,263.95,2017,11,2,65.99
Technology,Rochester,LW-17215,Luke Weiss,0.0,2017-11-07,CA-2017-132997,14609.0,TEC-PH-10003811,Jabra Supreme Plus Driver Edition Headset,100.7916,3,2017-11-09,First Class,New York,Phones,359.97,2017,11,2,119.99
Office Supplies,Rochester,LW-17215,Luke Weiss,0.0,2017-11-07,CA-2017-132997,14609.0,OFF-PA-10004983,Xerox 23,6.2208,2,2017-11-09,First Class,New York,Paper,12.96,2017,11,2,6.48
Office Supplies,Rochester,LW-17215,Luke Weiss,0.0,2017-11-07,CA-2017-132997,14609.0,OFF-ST-10003479,"Eldon Base for stackable storage shelf, platinum",5.841,3,2017-11-09,First Class,New York,Storage,116.81,2017,11,2,38.94
Office Supplies,Baltimore,NS-18640,Noel Staavos,0.0,2016-08-07,US-2016-117492,21215.0,OFF-AP-10001492,"Acco Six-Outlet Power Strip, 4' Cord Length",20.1708,9,2016-08-09,First Class,Maryland,Appliances,77.57,2016,8,2,8.62
Office Supplies,New York City,SR-20425,Sharelle Roach,0.0,2018-11-08,CA-2018-143658,10035.0,OFF-AR-10002818,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,32.97,5,2018-11-13,Second Class,New York,Art,109.9,2018,11,5,21.98
Furniture,New York City,BF-11215,Benjamin Farhat,0.0,2015-11-09,CA-2015-103219,10035.0,FUR-FU-10004091,"Eldon 200 Class Desk Accessories, Black",21.4776,9,2015-11-13,Standard Class,New York,Furnishings,56.52,2015,11,4,6.28
Office Supplies,Middletown,RD-19720,Roger Demir,0.0,2018-03-20,US-2018-143770,6457.0,OFF-PA-10001125,Xerox 1988,27.882,2,2018-03-24,Standard Class,Connecticut,Paper,61.96,2018,3,4,30.98
Technology,Milford,RB-19465,Rick Bensley,0.0,2017-03-09,CA-2017-120803,6460.0,TEC-AC-10004469,Microsoft Sculpt Comfort Mouse,87.89,5,2017-03-13,Standard Class,Connecticut,Accessories,199.75,2017,3,4,39.95
Furniture,Belleville,JD-15790,John Dryer,0.0,2017-02-16,CA-2017-134138,7109.0,FUR-CH-10001545,Hon Comfortask Task/Swivel Chairs,36.4736,2,2017-02-20,Standard Class,New Jersey,Chairs,227.96,2017,2,4,113.98
Office Supplies,New York City,JJ-15445,Jennifer Jackson,0.0,2016-09-28,CA-2016-120915,10035.0,OFF-AP-10002578,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",76.3152,6,2016-10-03,Second Class,New York,Appliances,293.51,2016,9,5,48.92
Technology,New York City,JJ-15445,Jennifer Jackson,0.0,2016-09-28,CA-2016-120915,10035.0,TEC-PH-10003012,Nortel Meridian M3904 Professional Digital phone,89.3142,2,2016-10-03,Second Class,New York,Phones,307.98,2016,9,5,153.99
Office Supplies,New York City,SZ-20035,Sam Zeldin,0.0,2017-09-22,CA-2017-135965,10035.0,OFF-ST-10002370,"Sortfiler Multipurpose Personal File Organizer, Black",37.2186,6,2017-09-25,First Class,New York,Storage,128.34,2017,9,3,21.39
Office Supplies,New York City,BW-11110,Bart Watters,0.0,2017-12-10,CA-2017-127194,10024.0,OFF-PA-10000659,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6"" x 11""",29.5254,9,2017-12-16,Standard Class,New York,Paper,62.82,2017,12,6,6.98
Office Supplies,Rockville,SG-20470,Sheri Gordon,0.0,2016-10-02,CA-2016-140375,20852.0,OFF-PA-10001870,Xerox 202,9.3312,3,2016-10-05,Second Class,Maryland,Paper,19.44,2016,10,3,6.48
Office Supplies,Rockville,SG-20470,Sheri Gordon,0.0,2016-10-02,CA-2016-140375,20852.0,OFF-BI-10000320,GBC Plastic Binding Combs,3.6162,1,2016-10-05,Second Class,Maryland,Binders,7.37,2016,10,3,7.37
Office Supplies,New York City,CC-12370,Christopher Conant,0.0,2018-11-17,US-2018-155866,10011.0,OFF-PA-10004735,Xerox 1905,18.6624,6,2018-11-21,Standard Class,New York,Paper,38.88,2018,11,4,6.48
Furniture,New York City,CC-12370,Christopher Conant,0.0,2018-11-17,US-2018-155866,10011.0,FUR-FU-10004091,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",76.9816,4,2018-11-21,Standard Class,New York,Furnishings,187.75,2018,11,4,46.94
Office Supplies,New York City,KD-16495,Keith Dawkins,0.0,2016-11-08,CA-2016-114811,10024.0,OFF-ST-10000885,Fellowes Desktop Hanging File Manager,16.7875,5,2016-11-08,Same Day,New York,Storage,67.15,2016,11,0,13.43
Technology,New York City,KD-16495,Keith Dawkins,0.0,2016-11-08,CA-2016-114811,10024.0,TEC-PH-10004165,Mitel MiVoice 5330e IP Phone,142.9948,2,2016-11-08,Same Day,New York,Phones,549.98,2016,11,0,274.99
Furniture,New York City,KD-16495,Keith Dawkins,0.0,2016-11-08,CA-2016-114811,10024.0,FUR-FU-10002240,Nu-Dell EZ-Mount Plastic Wall Frames,4.728,3,2016-11-08,Same Day,New York,Furnishings,11.82,2016,11,0,3.94
Technology,New York City,KD-16495,Keith Dawkins,0.0,2016-11-08,CA-2016-114811,10024.0,TEC-MA-10000045,Zebra ZM400 Thermal Label Printer,2229.024,4,2016-11-08,Same Day,New York,Machines,4643.8,2016,11,0,1160.95
Office Supplies,Everett,SF-20065,Sandra Flanagan,0.0,2018-11-01,CA-2018-104136,2149.0,OFF-PA-10004243,Xerox 1939,91.056,10,2018-11-04,Second Class,Massachusetts,Paper,189.69,2018,11,3,18.97
Office Supplies,Everett,SF-20065,Sandra Flanagan,0.0,2018-11-01,CA-2018-104136,2149.0,OFF-PA-10001033,Xerox 1893,20.0851,1,2018-11-04,Second Class,Massachusetts,Paper,40.99,2018,11,3,40.99
Furniture,Troy,BC-11125,Becky Castell,0.0,2017-04-04,CA-2017-123050,12180.0,FUR-FU-10000723,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",7.4376,2,2017-04-08,Second Class,New York,Furnishings,82.64,2017,4,4,41.32
Office Supplies,Troy,BC-11125,Becky Castell,0.0,2017-04-04,CA-2017-123050,12180.0,OFF-ST-10003455,"Tenex File Box, Personal Filing Tote with Lid, Black",8.0652,2,2017-04-08,Second Class,New York,Storage,31.02,2017,4,4,15.51
Technology,Troy,BC-11125,Becky Castell,0.0,2017-04-04,CA-2017-123050,12180.0,TEC-AC-10001109,Logitech Trackman Marble Mouse,37.7874,3,2017-04-08,Second Class,New York,Accessories,89.96,2017,4,4,29.99
Office Supplies,New York City,AJ-10960,Astrea Jones,0.0,2015-12-30,CA-2015-131800,10035.0,OFF-AP-10004136,Kensington 6 Outlet SmartSocket Surge Protector,30.735,3,2016-01-04,Standard Class,New York,Appliances,122.94,2015,12,5,40.98
Technology,Dover,KH-16360,Katherine Hughes,0.0,2015-04-29,CA-2015-118304,19901.0,TEC-PH-10000376,Square Credit Card Reader,5.1948,2,2015-05-04,Standard Class,Delaware,Phones,19.98,2015,4,5,9.99
Office Supplies,Mount Vernon,ND-18460,Neil Ducich,0.0,2018-06-30,CA-2018-164112,10550.0,OFF-ST-10002615,"Dual Level, Single-Width Filing Carts",282.2092,7,2018-07-04,Standard Class,New York,Storage,1085.42,2018,6,4,155.06
Technology,New York City,MT-17815,Meg Tillman,0.0,2018-03-13,US-2018-146906,10011.0,TEC-PH-10001809,Panasonic KX T7736-B Digital phone,74.975,2,2018-03-17,Standard Class,New York,Phones,299.89,2018,3,4,149.94
Office Supplies,New York City,EM-14065,Erin Mull,0.0,2018-11-13,CA-2018-133620,10009.0,OFF-ST-10004634,"Personal Folder Holder, Ebony",3.363,1,2018-11-18,Standard Class,New York,Storage,11.21,2018,11,5,11.21
Office Supplies,Long Beach,ND-18370,Natalie DeCherney,0.0,2017-11-19,CA-2017-130778,11561.0,OFF-AP-10000595,Disposable Triple-Filter Dust Bags,2.2724,2,2017-11-25,Standard Class,New York,Appliances,8.74,2017,11,6,4.37
Office Supplies,Long Beach,ND-18370,Natalie DeCherney,0.0,2017-11-19,CA-2017-130778,11561.0,OFF-PA-10001509,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",20.585,5,2017-11-25,Standard Class,New York,Paper,44.75,2017,11,6,8.95
Office Supplies,Belleville,XP-21865,Xylona Preis,0.0,2018-10-06,CA-2018-118577,7109.0,OFF-PA-10001357,Xerox 1886,68.976,3,2018-10-11,Standard Class,New Jersey,Paper,143.69,2018,10,5,47.9
Office Supplies,Belleville,XP-21865,Xylona Preis,0.0,2018-10-06,CA-2018-118577,7109.0,OFF-PA-10004888,Xerox 217,3.1104,1,2018-10-11,Standard Class,New Jersey,Paper,6.48,2018,10,5,6.48
Technology,New York City,FP-14320,Frank Preis,0.0,2018-11-07,CA-2018-113572,10024.0,TEC-AC-10002370,Maxell CD-R Discs,2.5216,4,2018-11-11,Standard Class,New York,Accessories,7.87,2018,11,4,1.97
Office Supplies,Andover,PS-18760,Pamela Stobb,0.0,2017-03-09,CA-2017-153269,1810.0,OFF-ST-10004634,"Personal Folder Holder, Ebony",3.363,1,2017-03-12,First Class,Massachusetts,Storage,11.21,2017,3,3,11.21
Furniture,Andover,PS-18760,Pamela Stobb,0.0,2017-03-09,CA-2017-153269,1810.0,FUR-CH-10002647,"Situations Contoured Folding Chairs, 4/Set",88.725,5,2017-03-12,First Class,Massachusetts,Chairs,354.89,2017,3,3,70.98
Office Supplies,Andover,PS-18760,Pamela Stobb,0.0,2017-03-09,CA-2017-153269,1810.0,OFF-PA-10001801,Xerox 193,8.7906,3,2017-03-12,First Class,Massachusetts,Paper,17.94,2017,3,3,5.98
Office Supplies,Andover,PS-18760,Pamela Stobb,0.0,2017-03-09,CA-2017-153269,1810.0,OFF-BI-10004632,GBC Binding covers,23.31,4,2017-03-12,First Class,Massachusetts,Binders,51.79,2017,3,3,12.95
Office Supplies,Newark,CW-11905,Carl Weiss,0.0,2018-05-13,CA-2018-161655,19711.0,OFF-BI-10002082,GBC Twin Loop Wire Binding Elements,149.76,9,2018-05-18,Second Class,Delaware,Binders,299.51,2018,5,5,33.28
Furniture,Lawrence,JW-15220,Jane Waco,0.0,2016-04-30,US-2016-115238,1841.0,FUR-FU-10002960,"Eldon 200 Class Desk Accessories, Burgundy",13.188,5,2016-05-04,Standard Class,Massachusetts,Furnishings,31.39,2016,4,4,6.28
Furniture,Lawrence,JW-15220,Jane Waco,0.0,2016-04-30,US-2016-115238,1841.0,FUR-FU-10002445,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",3.792,1,2016-05-04,Standard Class,Massachusetts,Furnishings,9.48,2016,4,4,9.48
Technology,Lawrence,JW-15220,Jane Waco,0.0,2016-04-30,US-2016-115238,1841.0,TEC-PH-10001300,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",58.66,10,2016-05-04,Standard Class,Massachusetts,Phones,209.5,2016,4,4,20.95
Furniture,Lawrence,JW-15220,Jane Waco,0.0,2016-04-30,US-2016-115238,1841.0,FUR-FU-10001025,"Eldon Imàge Series Desk Accessories, Clear",10.449,5,2016-05-04,Standard Class,Massachusetts,Furnishings,24.3,2016,4,4,4.86
Office Supplies,Lawrence,JW-15220,Jane Waco,0.0,2016-04-30,US-2016-115238,1841.0,OFF-PA-10002689,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),3.1104,1,2016-05-04,Standard Class,Massachusetts,Paper,6.48,2016,4,4,6.48
Technology,Shelton,CD-12790,Cynthia Delaney,0.0,2017-11-26,CA-2017-145135,6484.0,TEC-AC-10003447,Micropad Numeric Keypads,14.9925,3,2017-11-28,First Class,Connecticut,Accessories,59.96,2017,11,2,19.99
Office Supplies,Shelton,CD-12790,Cynthia Delaney,0.0,2017-11-26,CA-2017-145135,6484.0,OFF-PA-10004285,Xerox 1959,6.4128,2,2017-11-28,First Class,Connecticut,Paper,13.35,2017,11,2,6.68
Office Supplies,Manchester,TB-21625,Trudy Brown,0.0,2016-05-28,CA-2016-149601,6040.0,OFF-ST-10001558,Acco Perma 4000 Stacking Storage Drawers,2.436,1,2016-06-03,Standard Class,Connecticut,Storage,16.23,2016,5,6,16.23
Office Supplies,Manchester,TB-21625,Trudy Brown,0.0,2016-05-28,CA-2016-149601,6040.0,OFF-ST-10001328,"Personal Filing Tote with Lid, Black/Gray",21.714,5,2016-06-03,Standard Class,Connecticut,Storage,77.54,2016,5,6,15.51
Office Supplies,Orange,DG-13300,Deirdre Greer,0.0,2015-11-01,CA-2015-139423,7050.0,OFF-AP-10004708,Fellowes Superior 10 Outlet Split Surge Protector,22.0748,2,2015-11-05,Standard Class,New Jersey,Appliances,76.12,2015,11,4,38.06
Furniture,Danbury,JB-16045,Julia Barnett,0.0,2018-12-23,CA-2018-110625,6810.0,FUR-FU-10001473,DAX Wood Document Frame,9.8856,2,2018-12-30,Standard Class,Connecticut,Furnishings,27.46,2018,12,7,13.73
Technology,Franklin,EJ-14155,Eva Jacobs,0.0,2017-12-01,CA-2017-142594,2038.0,TEC-PH-10000193,Jensen SMPS-640 - speaker phone,35.8644,3,2017-12-06,Second Class,Massachusetts,Phones,137.94,2017,12,5,45.98
Furniture,Franklin,EJ-14155,Eva Jacobs,0.0,2017-12-01,CA-2017-142594,2038.0,FUR-FU-10002045,"Executive Impressions 14""",48.906,5,2017-12-06,Second Class,Massachusetts,Furnishings,111.15,2017,12,5,22.23
Office Supplies,Franklin,EJ-14155,Eva Jacobs,0.0,2017-12-01,CA-2017-142594,2038.0,OFF-AP-10002945,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,297.6435,3,2017-12-06,Second Class,Massachusetts,Appliances,901.95,2017,12,5,300.65
Office Supplies,New York City,BD-11635,Brian Derr,0.0,2016-12-05,CA-2016-110814,10009.0,OFF-PA-10004156,Xerox 188,11.1132,2,2016-12-09,Second Class,New York,Paper,22.68,2016,12,4,11.34
Furniture,Newark,HE-14800,Harold Engle,0.0,2018-07-08,CA-2018-140480,19711.0,FUR-FU-10003247,36X48 HARDFLOOR CHAIRMAT,5.8744,4,2018-07-12,Standard Class,Delaware,Furnishings,83.92,2018,7,4,20.98
Technology,Newark,HE-14800,Harold Engle,0.0,2018-07-08,CA-2018-140480,19711.0,TEC-AC-10002473,Maxell 4.7GB DVD-R,58.179,5,2018-07-12,Standard Class,Delaware,Accessories,141.9,2018,7,4,28.38
Furniture,Newark,HE-14800,Harold Engle,0.0,2018-07-08,CA-2018-140480,19711.0,FUR-FU-10001057,Tensor Track Tree Floor Lamp,9.1954,2,2018-07-12,Standard Class,Delaware,Furnishings,39.97,2018,7,4,19.98
Office Supplies,Newark,HE-14800,Harold Engle,0.0,2018-07-08,CA-2018-140480,19711.0,OFF-AR-10001419,Newell 325,8.673,7,2018-07-12,Standard Class,Delaware,Art,28.91,2018,7,4,4.13
Office Supplies,Newark,HE-14800,Harold Engle,0.0,2018-07-08,CA-2018-140480,19711.0,OFF-AR-10004010,Hunt Boston Vacuum Mount KS Pencil Sharpener,45.487,5,2018-07-12,Standard Class,Delaware,Art,174.94,2018,7,4,34.99
Office Supplies,Lakewood,NP-18670,Nora Paige,0.0,2018-10-12,CA-2018-150091,8701.0,OFF-FA-10000621,"OIC Colored Binder Clips, Assorted Sizes",8.771,5,2018-10-16,Standard Class,New Jersey,Fasteners,17.89,2018,10,4,3.58
Furniture,Lakewood,NP-18670,Nora Paige,0.0,2018-10-12,CA-2018-150091,8701.0,FUR-FU-10004053,DAX Two-Tone Silver Metal Document Frame,17.4064,2,2018-10-16,Standard Class,New Jersey,Furnishings,40.47,2018,10,4,20.24
Furniture,Lakewood,NP-18670,Nora Paige,0.0,2018-10-12,CA-2018-150091,8701.0,FUR-BO-10003404,"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",129.294,5,2018-10-16,Standard Class,New Jersey,Bookcases,2154.9,2018,10,4,430.98
Furniture,Baltimore,KN-16450,Kean Nguyen,0.0,2018-11-08,CA-2018-155621,21215.0,FUR-FU-10003535,Howard Miller Distant Time Traveler Alarm Clock,112.422,10,2018-11-13,Standard Class,Maryland,Furnishings,274.19,2018,11,5,27.42
Furniture,Cranston,AH-10075,Adam Hart,0.0,2018-10-23,CA-2018-125451,2920.0,FUR-FU-10000277,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,50.5632,2,2018-10-24,First Class,Rhode Island,Furnishings,210.68,2018,10,1,105.34
Office Supplies,Cranston,AH-10075,Adam Hart,0.0,2018-10-23,CA-2018-125451,2920.0,OFF-PA-10003724,"Wirebound Message Book, 4 per Page",21.2856,8,2018-10-24,First Class,Rhode Island,Paper,43.43,2018,10,1,5.43
Office Supplies,Cranston,AH-10075,Adam Hart,0.0,2018-10-23,CA-2018-125451,2920.0,OFF-AP-10002906,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,0.666,1,2018-10-24,First Class,Rhode Island,Appliances,2.22,2018,10,1,2.22
Office Supplies,Bristol,AT-10735,Annie Thurman,0.0,2015-08-30,CA-2015-146500,6010.0,OFF-BI-10002432,Wilson Jones Standard D-Ring Binders,11.891,5,2015-09-04,Standard Class,Connecticut,Binders,25.3,2015,8,5,5.06
Office Supplies,Bristol,AT-10735,Annie Thurman,0.0,2015-08-30,CA-2015-146500,6010.0,OFF-ST-10000563,Fellowes Bankers Box Stor/Drawer Steel Plus,9.594,3,2015-09-04,Standard Class,Connecticut,Storage,95.93,2015,8,5,31.98
Office Supplies,New York City,MC-18100,Mick Crebagga,0.0,2016-04-09,CA-2016-116512,10024.0,OFF-ST-10001505,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",3.0498,3,2016-04-14,Standard Class,New York,Storage,17.94,2016,4,5,5.98
Office Supplies,Norwich,IG-15085,Ivan Gibson,0.0,2016-04-09,CA-2016-101000,6360.0,OFF-AP-10000179,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,144.3546,3,2016-04-14,Standard Class,Connecticut,Appliances,370.13,2016,4,5,123.38
Technology,New York City,BF-11020,Barry Französisch,0.0,2016-10-30,CA-2016-145758,10024.0,TEC-MA-10004552,Star Micronics TSP100 TSP143LAN Receipt Printer,269.308,4,2016-10-30,Same Day,New York,Machines,1035.8,2016,10,0,258.95
Office Supplies,New York City,DJ-13510,Don Jones,0.0,2018-02-11,US-2018-118535,10024.0,OFF-LA-10001297,Avery 473,9.936,2,2018-02-15,Standard Class,New York,Labels,20.69,2018,2,4,10.34
Office Supplies,Yonkers,AB-10150,Aimee Bixby,0.0,2015-03-05,CA-2015-169061,10701.0,OFF-AR-10000588,Newell 345,15.4752,3,2015-03-08,Second Class,New York,Art,59.52,2015,3,3,19.84
Technology,Yonkers,AB-10150,Aimee Bixby,0.0,2015-03-05,CA-2015-169061,10701.0,TEC-AC-10002001,Logitech Wireless Gaming Headset G930,177.5889,3,2015-03-08,Second Class,New York,Accessories,479.97,2015,3,3,159.99
Office Supplies,Yonkers,AB-10150,Aimee Bixby,0.0,2015-03-05,CA-2015-169061,10701.0,OFF-SU-10000381,Acme Forged Steel Scissors with Black Enamel Handles,5.3998,2,2015-03-08,Second Class,New York,Supplies,18.62,2015,3,3,9.31
Office Supplies,Yonkers,AB-10150,Aimee Bixby,0.0,2015-03-05,CA-2015-169061,10701.0,OFF-PA-10001878,Xerox 1891,45.9754,2,2015-03-08,Second Class,New York,Paper,97.81,2015,3,3,48.9
Office Supplies,New York City,SF-20200,Sarah Foster,0.0,2017-04-07,CA-2017-132899,10009.0,OFF-AR-10002833,Newell 322,0.9828,2,2017-04-11,Standard Class,New York,Art,3.64,2017,4,4,1.82
Furniture,Paterson,DO-13645,Doug O'Connell,0.0,2018-12-04,CA-2018-118003,7501.0,FUR-FU-10002506,"Tensor ""Hersey Kiss"" Styled Floor Lamp",1.5588,1,2018-12-10,Standard Class,New Jersey,Furnishings,12.99,2018,12,6,12.99
Furniture,Paterson,DO-13645,Doug O'Connell,0.0,2018-12-04,CA-2018-118003,7501.0,FUR-CH-10003817,"Global Value Steno Chair, Gray",45.555,3,2018-12-10,Standard Class,New Jersey,Chairs,182.22,2018,12,6,60.74
Furniture,Paterson,DO-13645,Doug O'Connell,0.0,2018-12-04,CA-2018-118003,7501.0,FUR-CH-10004860,Global Low Back Tilter Chair,18.1764,3,2018-12-10,Standard Class,New Jersey,Chairs,302.94,2018,12,6,100.98
